year;city_code;product_type;product;destinated_area
01/01/1990;437130e27b6165ec;temporary;Others;16
01/01/1990;fda49275fbf5caf6;temporary;Others;0
01/01/1990;2631530645ac2ec8;temporary;Others;3105
01/01/1990;0ea136556d12fc16;temporary;Others;75
01/01/1990;ba4547c678a9a2e6;temporary;Others;120
01/01/1990;50a2afbdc678a65f;temporary;Others;0
01/01/1990;d0f5f5b9fcecb0d8;temporary;Others;0
01/01/1990;56aa50429893f5ca;temporary;Others;60
01/01/1990;18fb5197aa553b9c;temporary;Others;22
01/01/1990;72b65b337fc5302a;temporary;Others;265
01/01/1990;a245de687a867003;temporary;Others;0
01/01/1990;9bc907eeb9e3fc52;temporary;Others;0
01/01/1990;fae378a53734da72;temporary;Others;77
01/01/1990;09791645137aa877;temporary;Others;0
01/01/1990;be4424aa54f8d2ae;temporary;Others;0
01/01/1990;60982e0f7928740a;temporary;Others;0
01/01/1990;07ce2e79e19977e9;temporary;Others;0
01/01/1990;205ccde9be499e17;temporary;Others;0
01/01/1990;cead2cbd1f8f0b86;temporary;Others;0
01/01/1990;80e8ffb027590a74;temporary;Others;0
01/01/1990;164c8953d3af2bbe;temporary;Others;20
01/01/1990;f1fd357c5adaa8dc;temporary;Others;0
01/01/1990;8a4ab531676691da;temporary;Others;0
01/01/1990;be8a37473dc63db0;temporary;Others;173
01/01/1990;c45d8ddba643c0d7;temporary;Others;10
01/01/1990;ad622472210b0b57;temporary;Others;2011
01/01/1990;b0e4b4b27117562a;temporary;Others;0
01/01/1990;64a227aa24370b17;temporary;Others;8
01/01/1991;960b4f2c94a2fb2c;temporary;Others;300
01/01/1991;746cc42bfb8f6b62;temporary;Others;0
01/01/1991;6cce2bf873870afc;temporary;Others;500
01/01/1991;4de42e351006a2ae;temporary;Others;0
01/01/1991;5b6072f8f6d37acc;temporary;Others;0
01/01/1991;eac302b92f87d9ca;temporary;Others;358
01/01/1991;ab984377b2dc0284;temporary;Others;512
01/01/1991;074590cfc1c41ebf;temporary;Others;154
01/01/1991;0307883b5d063703;temporary;Others;0
01/01/1991;062ce4c17e84291e;temporary;Others;0
01/01/1991;8910840651ee3971;temporary;Others;0
01/01/1991;4c4428f2e4550a5a;temporary;Others;130
01/01/1991;86d92d4b0a058014;temporary;Others;0
01/01/1991;13804a196311e1ba;temporary;Others;7
01/01/1991;f67358b81451a8d1;temporary;Others;0
01/01/1991;68f01d67ad163f32;temporary;Others;10
01/01/1991;71975b563db10671;temporary;Others;0
01/01/1991;df19203419d2ea64;temporary;Others;75
01/01/1991;773cbe24d8fc9fea;temporary;Others;0
01/01/1991;10973d6049af898b;temporary;Others;0
01/01/1991;cf96db4cc35ea025;temporary;Others;3
01/01/1991;4b530007d167bd54;temporary;Others;0
01/01/1991;a4d1e1ff1bc3b830;temporary;Others;160
01/01/1991;0dcbfaab30eb40c1;temporary;Others;1600
01/01/1991;47564ef7b8c69829;temporary;Others;0
01/01/1991;1096f26c5a236d0b;temporary;Others;13
01/01/1991;8ef25b4985bc557a;temporary;Others;0
01/01/1991;9d8776ac0a78d908;temporary;Others;0
01/01/1991;07bba1a59af78f2d;temporary;Others;253
01/01/1991;ba23b66825fc1c91;temporary;Others;0
01/01/1991;9bd4f108a319de42;temporary;Others;143
01/01/1991;1d8a692643f9a15a;temporary;Others;0
01/01/1991;cb23149538de1c42;temporary;Others;0
01/01/1991;5e1e131ec84f4c87;temporary;Others;54
01/01/1991;ec84c1e86735dc9b;temporary;Others;2606
01/01/1991;11645a57d3a1d507;temporary;Others;140
01/01/1991;85adcb13676b6172;temporary;Others;0
01/01/1991;5b3728d86ce29fd2;temporary;Others;0
01/01/1991;7f076b180f941ec8;temporary;Others;120
01/01/1991;2ad055c7757d499d;temporary;Others;0
01/01/1991;480b0f80325080af;temporary;Others;0
01/01/1991;f39d21744916469c;temporary;Others;12
01/01/1991;fa005e1ffef6032a;temporary;Others;0
01/01/1991;b4829f1e221d9778;temporary;Others;0
01/01/1991;93656feaf53efbef;temporary;Others;50
01/01/1991;588162e9cdf5d66d;temporary;Others;2
01/01/1991;de1994d393ef525a;temporary;Others;0
01/01/1991;a18af8fbae254d86;temporary;Others;14
01/01/1991;8ca7766621b0ffe9;temporary;Others;0
01/01/1991;5e7093a1cd2a8779;temporary;Others;770
01/01/1991;7b95e27ce402e6e5;temporary;Others;0
01/01/1991;351174f21316c2f0;temporary;Others;71
01/01/1991;df2cd1cbe849ebd0;temporary;Others;470
01/01/1991;617532f74ef8ed73;temporary;Others;80
01/01/1991;f8e70145d73bd728;temporary;Others;15
01/01/1991;40abcc3eff7bcf73;temporary;Others;0
01/01/1991;902f3a9003f7e637;temporary;Others;895
01/01/1991;d6f1f98b1745e004;temporary;Others;112
01/01/1991;351bc0cbcce79ec9;temporary;Others;30
01/01/1991;e635f6b0f8a98808;temporary;Others;0
01/01/1991;764cd56389d50070;temporary;Others;26
01/01/1991;a51be58f39d1d625;temporary;Others;763
01/01/1991;051e9cc7d7636816;temporary;Others;0
01/01/1991;66fdcb391ed58d3d;temporary;Others;21
01/01/1991;114487007645c940;temporary;Others;6
01/01/1991;5214b514b5b440be;temporary;Others;28
01/01/1991;41e0f8ccfe523e0d;temporary;Others;33
01/01/1991;3a5d0e5eb1691b38;temporary;Others;80
01/01/1991;a7187a1b5b870cf4;temporary;Others;0
01/01/1991;878bd5338ba55697;temporary;Others;1740
01/01/1991;c118b149223ba711;temporary;Others;0
01/01/1991;c129d0cd5f1afd51;temporary;Others;0
01/01/1991;70a4c62beba3c168;temporary;Others;0
01/01/1991;20589298110cd872;temporary;Others;0
01/01/1991;7e56bd83460aabc7;temporary;Others;113
01/01/1991;c0019c9a4b4819f2;temporary;Others;0
01/01/1991;d6ffd6d7dfe22d57;temporary;Others;0
01/01/1991;3cf541a13002d37b;temporary;Others;0
01/01/1991;11b6622567f98f3b;temporary;Others;116
01/01/1991;77c880feff17c521;temporary;Others;0
01/01/1991;3fdbc27a4bed0deb;temporary;Others;0
01/01/1991;74d75dde6dc4a5ec;temporary;Others;521
01/01/1991;44d800c11a5f3bfa;temporary;Others;0
01/01/1991;b73e63cd3a2904c9;temporary;Others;90
01/01/1991;03e477d4ede00e89;temporary;Others;818
01/01/1991;855f882ce507aba5;temporary;Others;65
01/01/1991;ae345f007f327b22;temporary;Others;303
01/01/1991;f4612b8b5a8223b5;temporary;Others;0
01/01/1991;8e0eb10270d768f8;temporary;Others;3400
01/01/1991;2a6b10e6e68be90e;temporary;Others;15
01/01/1991;18e37d24ff8517ef;temporary;Others;0
01/01/1991;6a7b8c3ab2bc6c38;temporary;Others;103
01/01/1991;7926ffd2861f8dbc;temporary;Others;0
01/01/1991;783dbed4df67af9f;temporary;Others;0
01/01/1991;b4bb04d2a6472ea0;temporary;Others;0
01/01/1991;d42d0e216f57b2ae;temporary;Others;0
01/01/1991;a1b03f0e4d79b4fe;temporary;Others;75
01/01/1991;6471ede39ca61b39;temporary;Others;25
01/01/1991;f3c2cc112eb0e6fe;temporary;Others;30
01/01/1991;9ce50fa197613de1;temporary;Others;0
01/01/1991;807c5037e6993f2c;temporary;Others;0
01/01/1991;782568ced6ad8838;temporary;Others;0
01/01/1991;51db62cb09adc2e8;temporary;Others;0
01/01/1991;bce36d2f8aa39d8b;temporary;Others;88
01/01/1991;3a8618990d23351f;temporary;Others;10
01/01/1991;20e241460ce4140d;temporary;Others;380
01/01/1991;857b720c7c979ae1;temporary;Others;0
01/01/1991;505ceb6546aa8435;temporary;Others;0
01/01/1991;abcadd700f8948e3;temporary;Others;0
01/01/1991;cdc89121a4b9478b;temporary;Others;60
01/01/1991;a454a6655aaaaaed;temporary;Others;680
01/01/1991;6f911ef231b0efa7;temporary;Others;165
01/01/1991;1bd7145ed1da044a;temporary;Others;335
01/01/1991;07ed828db19fe8ca;temporary;Others;1027
01/01/1991;841ef18dcb3dbc3e;temporary;Others;0
01/01/1991;437130e27b6165ec;temporary;Others;12
01/01/1991;fda49275fbf5caf6;temporary;Others;0
01/01/1991;2631530645ac2ec8;temporary;Others;3135
01/01/1991;0ea136556d12fc16;temporary;Others;465
01/01/1991;ba4547c678a9a2e6;temporary;Others;120
01/01/1991;50a2afbdc678a65f;temporary;Others;0
01/01/1991;d0f5f5b9fcecb0d8;temporary;Others;0
01/01/1991;56aa50429893f5ca;temporary;Others;20
01/01/1991;18fb5197aa553b9c;temporary;Others;20
01/01/1991;72b65b337fc5302a;temporary;Others;180
01/01/1991;a245de687a867003;temporary;Others;0
01/01/1991;9bc907eeb9e3fc52;temporary;Others;0
01/01/1991;fae378a53734da72;temporary;Others;87
01/01/1991;09791645137aa877;temporary;Others;0
01/01/1991;be4424aa54f8d2ae;temporary;Others;0
01/01/1991;60982e0f7928740a;temporary;Others;0
01/01/1991;07ce2e79e19977e9;temporary;Others;0
01/01/1991;205ccde9be499e17;temporary;Others;0
01/01/1991;cead2cbd1f8f0b86;temporary;Others;0
01/01/1991;80e8ffb027590a74;temporary;Others;0
01/01/1991;164c8953d3af2bbe;temporary;Others;20
01/01/1991;f1fd357c5adaa8dc;temporary;Others;0
01/01/1991;8a4ab531676691da;temporary;Others;0
01/01/1991;be8a37473dc63db0;temporary;Others;176
01/01/1991;c45d8ddba643c0d7;temporary;Others;19
01/01/1991;ad622472210b0b57;temporary;Others;1012
01/01/1991;b0e4b4b27117562a;temporary;Others;0
01/01/1991;64a227aa24370b17;temporary;Others;20
01/01/1992;960b4f2c94a2fb2c;temporary;Others;325
01/01/1992;746cc42bfb8f6b62;temporary;Others;0
01/01/1992;6cce2bf873870afc;temporary;Others;350
01/01/1992;4de42e351006a2ae;temporary;Others;0
01/01/1992;5b6072f8f6d37acc;temporary;Others;0
01/01/1992;eac302b92f87d9ca;temporary;Others;227
01/01/1992;ab984377b2dc0284;temporary;Others;463
01/01/1992;074590cfc1c41ebf;temporary;Others;165
01/01/1992;0307883b5d063703;temporary;Others;0
01/01/1992;062ce4c17e84291e;temporary;Others;0
01/01/1992;8910840651ee3971;temporary;Others;0
01/01/1992;4c4428f2e4550a5a;temporary;Others;120
01/01/1992;86d92d4b0a058014;temporary;Others;0
01/01/1992;13804a196311e1ba;temporary;Others;8
01/01/1992;f67358b81451a8d1;temporary;Others;0
01/01/1992;68f01d67ad163f32;temporary;Others;0
01/01/1992;71975b563db10671;temporary;Others;0
01/01/1992;df19203419d2ea64;temporary;Others;110
01/01/1992;773cbe24d8fc9fea;temporary;Others;0
01/01/1992;10973d6049af898b;temporary;Others;0
01/01/1992;cf96db4cc35ea025;temporary;Others;3
01/01/1992;4b530007d167bd54;temporary;Others;0
01/01/1992;a4d1e1ff1bc3b830;temporary;Others;125
01/01/1992;0dcbfaab30eb40c1;temporary;Others;1430
01/01/1992;47564ef7b8c69829;temporary;Others;0
01/01/1992;1096f26c5a236d0b;temporary;Others;10
01/01/1992;8ef25b4985bc557a;temporary;Others;0
01/01/1992;9d8776ac0a78d908;temporary;Others;0
01/01/1992;07bba1a59af78f2d;temporary;Others;260
01/01/1992;ba23b66825fc1c91;temporary;Others;0
01/01/1992;9bd4f108a319de42;temporary;Others;95
01/01/1992;1d8a692643f9a15a;temporary;Others;0
01/01/1992;cb23149538de1c42;temporary;Others;0
01/01/1992;5e1e131ec84f4c87;temporary;Others;74
01/01/1992;ec84c1e86735dc9b;temporary;Others;867
01/01/1992;11645a57d3a1d507;temporary;Others;130
01/01/1992;85adcb13676b6172;temporary;Others;0
01/01/1992;5b3728d86ce29fd2;temporary;Others;0
01/01/1992;7f076b180f941ec8;temporary;Others;980
01/01/1992;2ad055c7757d499d;temporary;Others;200
01/01/1992;480b0f80325080af;temporary;Others;0
01/01/1992;f39d21744916469c;temporary;Others;10
01/01/1992;fa005e1ffef6032a;temporary;Others;0
01/01/1992;b4829f1e221d9778;temporary;Others;0
01/01/1992;93656feaf53efbef;temporary;Others;90
01/01/1992;588162e9cdf5d66d;temporary;Others;5
01/01/1992;de1994d393ef525a;temporary;Others;0
01/01/1992;a18af8fbae254d86;temporary;Others;4
01/01/1992;8ca7766621b0ffe9;temporary;Others;0
01/01/1992;5e7093a1cd2a8779;temporary;Others;403
01/01/1992;7b95e27ce402e6e5;temporary;Others;0
01/01/1992;351174f21316c2f0;temporary;Others;72
01/01/1992;df2cd1cbe849ebd0;temporary;Others;122
01/01/1992;617532f74ef8ed73;temporary;Others;130
01/01/1992;f8e70145d73bd728;temporary;Others;15
01/01/1992;40abcc3eff7bcf73;temporary;Others;0
01/01/1992;902f3a9003f7e637;temporary;Others;840
01/01/1992;d6f1f98b1745e004;temporary;Others;125
01/01/1992;351bc0cbcce79ec9;temporary;Others;28
01/01/1992;e635f6b0f8a98808;temporary;Others;0
01/01/1992;764cd56389d50070;temporary;Others;20
01/01/1992;a51be58f39d1d625;temporary;Others;818
01/01/1992;051e9cc7d7636816;temporary;Others;0
01/01/1992;66fdcb391ed58d3d;temporary;Others;21
01/01/1992;114487007645c940;temporary;Others;2
01/01/1992;5214b514b5b440be;temporary;Others;25
01/01/1992;41e0f8ccfe523e0d;temporary;Others;0
01/01/1992;3a5d0e5eb1691b38;temporary;Others;80
01/01/1992;a7187a1b5b870cf4;temporary;Others;0
01/01/1992;878bd5338ba55697;temporary;Others;2055
01/01/1992;c118b149223ba711;temporary;Others;0
01/01/1992;c129d0cd5f1afd51;temporary;Others;0
01/01/1992;70a4c62beba3c168;temporary;Others;0
01/01/1992;20589298110cd872;temporary;Others;0
01/01/1992;7e56bd83460aabc7;temporary;Others;130
01/01/1992;c0019c9a4b4819f2;temporary;Others;0
01/01/1992;d6ffd6d7dfe22d57;temporary;Others;0
01/01/1992;3cf541a13002d37b;temporary;Others;0
01/01/1992;11b6622567f98f3b;temporary;Others;87
01/01/1992;77c880feff17c521;temporary;Others;0
01/01/1992;3fdbc27a4bed0deb;temporary;Others;0
01/01/1992;74d75dde6dc4a5ec;temporary;Others;510
01/01/1992;44d800c11a5f3bfa;temporary;Others;0
01/01/1992;b73e63cd3a2904c9;temporary;Others;90
01/01/1992;03e477d4ede00e89;temporary;Others;414
01/01/1992;855f882ce507aba5;temporary;Others;105
01/01/1992;ae345f007f327b22;temporary;Others;308
01/01/1992;f4612b8b5a8223b5;temporary;Others;0
01/01/1992;8e0eb10270d768f8;temporary;Others;3405
01/01/1992;2a6b10e6e68be90e;temporary;Others;10
01/01/1992;18e37d24ff8517ef;temporary;Others;0
01/01/1992;6a7b8c3ab2bc6c38;temporary;Others;70
01/01/1992;7926ffd2861f8dbc;temporary;Others;0
01/01/1992;783dbed4df67af9f;temporary;Others;0
01/01/1992;b4bb04d2a6472ea0;temporary;Others;0
01/01/1992;d42d0e216f57b2ae;temporary;Others;0
01/01/1992;a1b03f0e4d79b4fe;temporary;Others;79
01/01/1992;6471ede39ca61b39;temporary;Others;41
01/01/1992;f3c2cc112eb0e6fe;temporary;Others;19
01/01/1992;9ce50fa197613de1;temporary;Others;0
01/01/1992;807c5037e6993f2c;temporary;Others;0
01/01/1992;782568ced6ad8838;temporary;Others;0
01/01/1992;51db62cb09adc2e8;temporary;Others;0
01/01/1992;bce36d2f8aa39d8b;temporary;Others;111
01/01/1992;3a8618990d23351f;temporary;Others;10
01/01/1992;20e241460ce4140d;temporary;Others;426
01/01/1992;857b720c7c979ae1;temporary;Others;0
01/01/1992;505ceb6546aa8435;temporary;Others;0
01/01/1992;abcadd700f8948e3;temporary;Others;0
01/01/1992;cdc89121a4b9478b;temporary;Others;95
01/01/1992;a454a6655aaaaaed;temporary;Others;117
01/01/1992;6f911ef231b0efa7;temporary;Others;125
01/01/1992;1bd7145ed1da044a;temporary;Others;410
01/01/1992;07ed828db19fe8ca;temporary;Others;272
01/01/1992;841ef18dcb3dbc3e;temporary;Others;0
01/01/1992;437130e27b6165ec;temporary;Others;12
01/01/1992;fda49275fbf5caf6;temporary;Others;0
01/01/1992;2631530645ac2ec8;temporary;Others;3100
01/01/1992;0ea136556d12fc16;temporary;Others;530
01/01/1992;ba4547c678a9a2e6;temporary;Others;88
01/01/1992;50a2afbdc678a65f;temporary;Others;0
01/01/1992;d0f5f5b9fcecb0d8;temporary;Others;0
01/01/1992;56aa50429893f5ca;temporary;Others;20
01/01/1992;18fb5197aa553b9c;temporary;Others;18
01/01/1992;72b65b337fc5302a;temporary;Others;200
01/01/1992;a245de687a867003;temporary;Others;20
01/01/1992;9bc907eeb9e3fc52;temporary;Others;0
01/01/1992;fae378a53734da72;temporary;Others;83
01/01/1992;09791645137aa877;temporary;Others;0
01/01/1992;be4424aa54f8d2ae;temporary;Others;0
01/01/1992;60982e0f7928740a;temporary;Others;0
01/01/1992;07ce2e79e19977e9;temporary;Others;0
01/01/1992;205ccde9be499e17;temporary;Others;0
01/01/1992;cead2cbd1f8f0b86;temporary;Others;0
01/01/1992;80e8ffb027590a74;temporary;Others;0
01/01/1992;164c8953d3af2bbe;temporary;Others;15
01/01/1992;f1fd357c5adaa8dc;temporary;Others;0
01/01/1992;8a4ab531676691da;temporary;Others;0
01/01/1992;be8a37473dc63db0;temporary;Others;119
01/01/1992;c45d8ddba643c0d7;temporary;Others;29
01/01/1992;ad622472210b0b57;temporary;Others;712
01/01/1992;b0e4b4b27117562a;temporary;Others;0
01/01/1992;64a227aa24370b17;temporary;Others;20
01/01/1993;960b4f2c94a2fb2c;temporary;Others;175
01/01/1993;746cc42bfb8f6b62;temporary;Others;0
01/01/1993;6cce2bf873870afc;temporary;Others;210
01/01/1993;4de42e351006a2ae;temporary;Others;0
01/01/1993;5b6072f8f6d37acc;temporary;Others;20
01/01/1993;eac302b92f87d9ca;temporary;Others;276
01/01/1993;ab984377b2dc0284;temporary;Others;447
01/01/1993;074590cfc1c41ebf;temporary;Others;137
01/01/1993;0307883b5d063703;temporary;Others;0
01/01/1993;062ce4c17e84291e;temporary;Others;8
01/01/1993;8910840651ee3971;temporary;Others;0
01/01/1993;4c4428f2e4550a5a;temporary;Others;20
01/01/1993;86d92d4b0a058014;temporary;Others;0
01/01/1993;13804a196311e1ba;temporary;Others;9
01/01/1993;f67358b81451a8d1;temporary;Others;0
01/01/1993;68f01d67ad163f32;temporary;Others;0
01/01/1993;71975b563db10671;temporary;Others;0
01/01/1993;df19203419d2ea64;temporary;Others;65
01/01/1993;773cbe24d8fc9fea;temporary;Others;0
01/01/1993;10973d6049af898b;temporary;Others;0
01/01/1993;cf96db4cc35ea025;temporary;Others;2
01/01/1993;4b530007d167bd54;temporary;Others;0
01/01/1993;a4d1e1ff1bc3b830;temporary;Others;60
01/01/1993;0dcbfaab30eb40c1;temporary;Others;320
01/01/1993;47564ef7b8c69829;temporary;Others;29
01/01/1993;1096f26c5a236d0b;temporary;Others;6
01/01/1993;8ef25b4985bc557a;temporary;Others;0
01/01/1993;9d8776ac0a78d908;temporary;Others;0
01/01/1993;07bba1a59af78f2d;temporary;Others;160
01/01/1993;ba23b66825fc1c91;temporary;Others;0
01/01/1993;9bd4f108a319de42;temporary;Others;50
01/01/1993;1d8a692643f9a15a;temporary;Others;0
01/01/1993;cb23149538de1c42;temporary;Others;0
01/01/1993;5e1e131ec84f4c87;temporary;Others;34
01/01/1993;ec84c1e86735dc9b;temporary;Others;1068
01/01/1993;11645a57d3a1d507;temporary;Others;80
01/01/1993;85adcb13676b6172;temporary;Others;0
01/01/1993;5b3728d86ce29fd2;temporary;Others;0
01/01/1993;7f076b180f941ec8;temporary;Others;1165
01/01/1993;2ad055c7757d499d;temporary;Others;200
01/01/1993;480b0f80325080af;temporary;Others;10
01/01/1993;f39d21744916469c;temporary;Others;10
01/01/1993;fa005e1ffef6032a;temporary;Others;0
01/01/1993;b4829f1e221d9778;temporary;Others;0
01/01/1993;93656feaf53efbef;temporary;Others;36
01/01/1993;588162e9cdf5d66d;temporary;Others;5
01/01/1993;de1994d393ef525a;temporary;Others;10
01/01/1993;a18af8fbae254d86;temporary;Others;1
01/01/1993;8ca7766621b0ffe9;temporary;Others;0
01/01/1993;5e7093a1cd2a8779;temporary;Others;302
01/01/1993;7b95e27ce402e6e5;temporary;Others;4
01/01/1993;351174f21316c2f0;temporary;Others;52
01/01/1993;df2cd1cbe849ebd0;temporary;Others;39
01/01/1993;617532f74ef8ed73;temporary;Others;50
01/01/1993;f8e70145d73bd728;temporary;Others;0
01/01/1993;40abcc3eff7bcf73;temporary;Others;0
01/01/1993;902f3a9003f7e637;temporary;Others;750
01/01/1993;d6f1f98b1745e004;temporary;Others;76
01/01/1993;351bc0cbcce79ec9;temporary;Others;30
01/01/1993;e635f6b0f8a98808;temporary;Others;12
01/01/1993;764cd56389d50070;temporary;Others;6
01/01/1993;a51be58f39d1d625;temporary;Others;642
01/01/1993;051e9cc7d7636816;temporary;Others;0
01/01/1993;66fdcb391ed58d3d;temporary;Others;22
01/01/1993;114487007645c940;temporary;Others;0
01/01/1993;5214b514b5b440be;temporary;Others;37
01/01/1993;41e0f8ccfe523e0d;temporary;Others;0
01/01/1993;3a5d0e5eb1691b38;temporary;Others;50
01/01/1993;a7187a1b5b870cf4;temporary;Others;0
01/01/1993;878bd5338ba55697;temporary;Others;1812
01/01/1993;c118b149223ba711;temporary;Others;0
01/01/1993;c129d0cd5f1afd51;temporary;Others;0
01/01/1993;70a4c62beba3c168;temporary;Others;0
01/01/1993;20589298110cd872;temporary;Others;0
01/01/1993;7e56bd83460aabc7;temporary;Others;130
01/01/1993;c0019c9a4b4819f2;temporary;Others;0
01/01/1993;d6ffd6d7dfe22d57;temporary;Others;146
01/01/1993;3cf541a13002d37b;temporary;Others;0
01/01/1993;11b6622567f98f3b;temporary;Others;25
01/01/1993;77c880feff17c521;temporary;Others;260
01/01/1993;3fdbc27a4bed0deb;temporary;Others;0
01/01/1993;74d75dde6dc4a5ec;temporary;Others;364
01/01/1993;44d800c11a5f3bfa;temporary;Others;0
01/01/1993;b73e63cd3a2904c9;temporary;Others;77
01/01/1993;03e477d4ede00e89;temporary;Others;122
01/01/1993;855f882ce507aba5;temporary;Others;90
01/01/1993;ae345f007f327b22;temporary;Others;303
01/01/1993;f4612b8b5a8223b5;temporary;Others;7
01/01/1993;8e0eb10270d768f8;temporary;Others;5
01/01/1993;2a6b10e6e68be90e;temporary;Others;16
01/01/1993;18e37d24ff8517ef;temporary;Others;0
01/01/1993;6a7b8c3ab2bc6c38;temporary;Others;52
01/01/1993;7926ffd2861f8dbc;temporary;Others;0
01/01/1993;783dbed4df67af9f;temporary;Others;0
01/01/1993;b4bb04d2a6472ea0;temporary;Others;0
01/01/1993;d42d0e216f57b2ae;temporary;Others;0
01/01/1993;a1b03f0e4d79b4fe;temporary;Others;14
01/01/1993;6471ede39ca61b39;temporary;Others;43
01/01/1993;f3c2cc112eb0e6fe;temporary;Others;15
01/01/1993;9ce50fa197613de1;temporary;Others;0
01/01/1993;807c5037e6993f2c;temporary;Others;0
01/01/1993;782568ced6ad8838;temporary;Others;0
01/01/1993;51db62cb09adc2e8;temporary;Others;0
01/01/1993;bce36d2f8aa39d8b;temporary;Others;61
01/01/1993;3a8618990d23351f;temporary;Others;10
01/01/1993;20e241460ce4140d;temporary;Others;203
01/01/1993;857b720c7c979ae1;temporary;Others;0
01/01/1993;505ceb6546aa8435;temporary;Others;0
01/01/1993;abcadd700f8948e3;temporary;Others;159
01/01/1993;cdc89121a4b9478b;temporary;Others;105
01/01/1993;a454a6655aaaaaed;temporary;Others;65
01/01/1993;6f911ef231b0efa7;temporary;Others;85
01/01/1993;1bd7145ed1da044a;temporary;Others;438
01/01/1993;07ed828db19fe8ca;temporary;Others;570
01/01/1993;841ef18dcb3dbc3e;temporary;Others;0
01/01/1993;437130e27b6165ec;temporary;Others;12
01/01/1993;fda49275fbf5caf6;temporary;Others;14
01/01/1993;2631530645ac2ec8;temporary;Others;100
01/01/1993;0ea136556d12fc16;temporary;Others;515
01/01/1993;ba4547c678a9a2e6;temporary;Others;7
01/01/1993;50a2afbdc678a65f;temporary;Others;0
01/01/1993;d0f5f5b9fcecb0d8;temporary;Others;0
01/01/1993;56aa50429893f5ca;temporary;Others;10
01/01/1993;18fb5197aa553b9c;temporary;Others;13
01/01/1993;72b65b337fc5302a;temporary;Others;25
01/01/1993;a245de687a867003;temporary;Others;20
01/01/1993;9bc907eeb9e3fc52;temporary;Others;0
01/01/1993;fae378a53734da72;temporary;Others;83
01/01/1993;09791645137aa877;temporary;Others;0
01/01/1993;be4424aa54f8d2ae;temporary;Others;0
01/01/1993;60982e0f7928740a;temporary;Others;42
01/01/1993;07ce2e79e19977e9;temporary;Others;9
01/01/1993;205ccde9be499e17;temporary;Others;0
01/01/1993;cead2cbd1f8f0b86;temporary;Others;0
01/01/1993;80e8ffb027590a74;temporary;Others;19
01/01/1993;164c8953d3af2bbe;temporary;Others;15
01/01/1993;f1fd357c5adaa8dc;temporary;Others;0
01/01/1993;8a4ab531676691da;temporary;Others;4600
01/01/1993;be8a37473dc63db0;temporary;Others;100
01/01/1993;c45d8ddba643c0d7;temporary;Others;25
01/01/1993;ad622472210b0b57;temporary;Others;262
01/01/1993;b0e4b4b27117562a;temporary;Others;295
01/01/1993;64a227aa24370b17;temporary;Others;20
01/01/1994;960b4f2c94a2fb2c;temporary;Others;125
01/01/1994;746cc42bfb8f6b62;temporary;Others;0
01/01/1994;6cce2bf873870afc;temporary;Others;210
01/01/1994;4de42e351006a2ae;temporary;Others;38
01/01/1994;5b6072f8f6d37acc;temporary;Others;35
01/01/1994;eac302b92f87d9ca;temporary;Others;147
01/01/1994;ab984377b2dc0284;temporary;Others;32
01/01/1994;074590cfc1c41ebf;temporary;Others;125
01/01/1994;0307883b5d063703;temporary;Others;0
01/01/1994;062ce4c17e84291e;temporary;Others;8
01/01/1994;8910840651ee3971;temporary;Others;0
01/01/1994;4c4428f2e4550a5a;temporary;Others;20
01/01/1994;86d92d4b0a058014;temporary;Others;0
01/01/1994;13804a196311e1ba;temporary;Others;30
01/01/1994;f67358b81451a8d1;temporary;Others;0
01/01/1994;68f01d67ad163f32;temporary;Others;0
01/01/1994;71975b563db10671;temporary;Others;0
01/01/1994;df19203419d2ea64;temporary;Others;120
01/01/1994;773cbe24d8fc9fea;temporary;Others;0
01/01/1994;10973d6049af898b;temporary;Others;0
01/01/1994;cf96db4cc35ea025;temporary;Others;50
01/01/1994;4b530007d167bd54;temporary;Others;0
01/01/1994;a4d1e1ff1bc3b830;temporary;Others;50
01/01/1994;0dcbfaab30eb40c1;temporary;Others;310
01/01/1994;47564ef7b8c69829;temporary;Others;31
01/01/1994;1096f26c5a236d0b;temporary;Others;6
01/01/1994;8ef25b4985bc557a;temporary;Others;8
01/01/1994;9d8776ac0a78d908;temporary;Others;0
01/01/1994;07bba1a59af78f2d;temporary;Others;40
01/01/1994;ba23b66825fc1c91;temporary;Others;0
01/01/1994;9bd4f108a319de42;temporary;Others;25
01/01/1994;1d8a692643f9a15a;temporary;Others;0
01/01/1994;cb23149538de1c42;temporary;Others;0
01/01/1994;5e1e131ec84f4c87;temporary;Others;50
01/01/1994;ec84c1e86735dc9b;temporary;Others;1515
01/01/1994;11645a57d3a1d507;temporary;Others;128
01/01/1994;85adcb13676b6172;temporary;Others;40
01/01/1994;5b3728d86ce29fd2;temporary;Others;0
01/01/1994;7f076b180f941ec8;temporary;Others;1165
01/01/1994;2ad055c7757d499d;temporary;Others;200
01/01/1994;480b0f80325080af;temporary;Others;15
01/01/1994;f39d21744916469c;temporary;Others;11
01/01/1994;fa005e1ffef6032a;temporary;Others;0
01/01/1994;b4829f1e221d9778;temporary;Others;0
01/01/1994;93656feaf53efbef;temporary;Others;36
01/01/1994;588162e9cdf5d66d;temporary;Others;5
01/01/1994;de1994d393ef525a;temporary;Others;12
01/01/1994;a18af8fbae254d86;temporary;Others;2
01/01/1994;8ca7766621b0ffe9;temporary;Others;0
